PGM_SYS_ID,REGISTRY_ID,FACILITY_NAME,CITY,COUNTY_NAME,STATE,ZIP_CODE,EPA_REGION,AIR_POLLUTANT_CLASS_CODE,AIR_POLLUTANT_CLASS_DESC,AIR_OPERATING_STATUS_CODE,AIR_OPERATING_STATUS_DESC,CURRENT_HPV
GA0000001313700005,110005670229,T C BAYCOR,CORNELIA,HABERSHAM,GA,30531,4,MIN,Minor Emissions,PLN,Planned Facility,No Viol
GA0000001330700001,110007356459,INTERFOR U.S.,378 TOLLESON ROAD,PRESTON,GA,31824,0,,MAJ,Major Emissions,Operating,Operating
GA0000001313500154,110000357211,CROWE INDUSTRIAL COAT,LAWRENCEVILLE,GWINNETT,GA,30243,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA00000013059DC022,110007398654,GEORGETOWN MARTINIZING,ATHENS,CLARKE,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
040000001305940CFC,110063230677,NAPA SLACK AUTO PARTS,GEORGIA,UNDETERMINED,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001303700001,110007084323,DICKEY GIN,EDISON,CALHOUN,GA,39846,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001306700157,110007084369,T & R CUSTOM WOOD DES,SUITE 230,ACWORTH,GA,30102,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001315300001,110001751471,HEILEMAN BREWING CO,PERRY,HOUSTON,GA,31069,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001318500051,110012384561,ADM VALDOSTA,VALDOSTA,LOWNDES,GA,31601,4,MAJ,Major Emissions,OPR,Operating,Addrs-EPA
GA0000001312100415,110005668768,MAGELLAN TERMINALS HOLDINGS,2970 PARROTT AVENUE,ATLANTA,GA,303181054,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001303100048,110001425912,COASTAL COUNTER TOPS,STATESBORO,BULLOCH,GA,30458,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001325300018,110014324230,AMERICAN PEANUT GROWERS GROUP,DONALSONVILLE,SEMINOLE,GA,39845,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001322700001,110007249487,PICKENS CNTY CONCRETE,JASPER,PICKENS,GA,30143,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900204,110000832966,HOOD PACKAGING CORP,DECATUR,DEKALB,GA,30035,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100692,110001420463,GRAPHIC VENTURES,ATLANTA,FULTON,GA,303361916,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
040000001306340259,110001765705,BETSILL'S TRANSMISSION SERVICE,JONESBORO,CLAYTON,GA,30236,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001317700012,110010429839,SUMTER EMC-WAL MART S,LEESBURG,LEE,GA,31753,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001313500252,110020579809,GWINNETT PLACE FORD BODY SHOP,DULUTH,GWINNETT,GA,30096,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
040000001305140325,110001427395,WILLIAMS AUTO REPAIR,GARDEN CITY,CHATHAM,GA,31408,4,MIN,Minor Emissions,OPR,Operating,No Viol
040000001324540284,110005676152,BOBBY JONES FORD,WRIGHTSBORO RD AT BOBBY JONES,AUGUSTA,GA,30919,0,POF,MIN,Minor Emissions,Operating,Operating
GA0000001302900002,110007047285,HOBART CORP. (PMI FOOD EQUIPMENT GROUP),RICHMOND HILL,BRYAN,GA,31324,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001319900024,110038104191,G&S METAL CONSULTANTS,MANCHESTER,MERIWETHER,GA,31816,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001377700109,110030489861,ANDERSON COLUMBIA COMPANY,4TH AVENUE SE,CAIRO,GA,31728,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001311300027,110000788979,STEVENS AVIATION,PEACHTREE CITY,FAYETTE,GA,30269,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001331100005,110038673325,HUDSON J A CONST CO,CLEVELAND,WHITE,GA,30528,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001377700020,110038670186,GRANITE CONSTRUCTION CO.,FOREST PARK (SUBDIVISION),DOUGHERTY,GA,30050,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001316100012,110038669606,HAZLEHURST MANUFACTUR,HAZLEHURST,JEFF DAVIS,GA,31539,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305900070,110000899190,DEL MAR WINDOW COVERI,ATHENS,CLARKE,GA,30601,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001320700017,110038666627,MCCARTHY IMPROVEMENT,JULIETTE,MONROE,GA,31046,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001309500080,110002102304,PROCTER & GAMBLE PAPE,ALBANY,DOUGHERTY,GA,31705,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001309700040,110038645259,MATTHEWS C W CONTRACT,LITHIA SPRINGS,DOUGLAS,GA,30057,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001329900035,110038672219,SCAPA DRYERS INC,WAYCROSS,WARE,GA,31501,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001325700023,110022919047,MILLIKEN & CO HUMPHRE,TOCCOA,STEPHENS,GA,30577,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306700207,110043323301,GENERAL COLLISION,910 COBB PARKWAY SOUTH,MARIETTA,GA,30060,0,,MIN,Minor Emissions,Operating,Operating
GA0000001313500299,110031408670,WORLD FORD STONE MOUNTAIN,SNELLVILLE,GWINNETT,GA,30039,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700242,110005702917,MAACO COLLISION REPAIR & AUTO PAINTING,MARTINEZ,COBB,GA,30907,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001331100015,110043323891,JACKY JONES FORD,2742 HWY 129 S,CLEVELAND,GA,30528,0,,MIN,Minor Emissions,Operating,Operating
0400000013017EPA16,110043682510,HARVEYS #2383,GEORGIA,UNDETERMINED,GA,31705,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001313500323,110064026290,LAWRENCEVILLE TANK,1490 WINDER HIGHWAY,DACULA,GA,30211,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001377700163,110069468837,CRUSH-IT,1655 NOAHS ARK ROAD,JONESBORO,GA,30236,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001309500113,110069428382,CINTAS CORPORATION,ALBANY,DOUGHERTY,GA,31707,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001377700165,110069998725,GREEN CIRCLE DEMOLITION,3760 BROWNS MILL RD,ATLANTA,GA,30354,0,,MIN,Minor Emissions,Operating,Operating
GA0000001321500184,110031495932,SHERMAN INDUSTRIES,3015B SMITH ROAD,FORTSON,GA,31808,0,,MIN,Minor Emissions,Operating,Operating
GA0000001310700032,110070132724,FAIRCLOTH FOREST PRODUCTS,SWAINSBORO,EMANUEL,GA,30401,4,MAJ,Major Emissions,CNS,Under Construction,No Viol
GA0000001312700056,110064338435,MID-SOUTH FEEDS INC,BRUNSWICK,GLYNN,GA,31520,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306300077,110005668492,GA POWER CO GENERAL S,FOREST PARK,CLAYTON,GA,30050,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305100029,110022447832,ARGOS READY MIX LLC (STILES AVENUE),SAVANNAH,CHATHAM,GA,31415,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001321300023,110007255120,ALBEA CONST PLT 3,CHATSWORTH,MURRAY,GA,30705,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001301500097,110038676279,NORTH AMERICAN SERVIC,CARTERSVILLE,BARTOW,GA,30120,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001321700058,110038673780,SNAPPING SHOALS EMC-P,COVINGTON,NEWTON,GA,30016,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305100032,110000360341,GREAT DANE TRAILERS SAVANNAH,SAVANNAH,CHATHAM,GA,314020067,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001305100086,110007355307,SAVANNAH STATE COLLEG,SAVANNAH,CHATHAM,GA,31404,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001316500008,110038669731,JOBY INC,MILLEN,JENKINS,GA,30442,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001311900012,110000358746,PHARMA TECH INDUSTRIES,ROYSTON,FRANKLIN,GA,30662,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305700020,110001128529,CROWN FEED & GRAIN,BALL GROUND,CHEROKEE,GA,301074674,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305100238,110043323196,DEAN WILKES AUTO BODY SHOP,THUNDERBOLT,CHATHAM,GA,31404,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312300025,110043323533,BEARDEN AUTO BODY,CHERRY LOG,GILMER,GA,30522,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001331700002,110007356486,DELHI MINING (INACTIVE),WASHINGTON,WILKES,GA,30673,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305100039,110038656380,HARBERT CONSTRUCTION,SAVANNAH,CHATHAM,GA,31402,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001323300040,110001764127,CRAWFORD CABINETS INC,CEDARTOWN,POLK,GA,30125,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001306300126,110032986384,AUTO TUNE INC.,FOREST PARK,CLAYTON,GA,30297,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305900045,110038657566,US EPA ENVIRONMENTAL,ATHENS,CLARKE,GA,30601,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
0400000013205EPA01,110030489950,MITCHELL COUNTY FORD,PELHAM,MITCHELL,GA,31779,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001318500001,110056957084,PACKAGING CORPORATION OF AMERICA,CLYATTVILLE,LOWNDES,GA,31601,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001308900232,110001750953,BARRON INC,ATLANTA,DEKALB,GA,303291605,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305500011,110007084715,MOHAWK CARPET CORP,SUMMERVILLE,CHATTOOGA,GA,30701,4,MIN,Minor Emissions,TMP,Temporarily Closed,No Viol
GA0000001308900141,110001389426,MANNA PRO CORPORATION,CHAMBLEE,DEKALB,GA,30341,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001325500002,110001424076,SPALDING CONCRETE,910 NORTH HILL ST.,GRIFFIN,GA,30223,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001311900018,110062748932,EDDIE'S CABINETS INC,ROYSTON,FRANKLIN,GA,30662,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001311300022,110001759767,BLUE CIRCLE WILLIAMS BROTHERS,TYRONE,FAYETTE,GA,30290,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313500182,110001752149,MATTHEWS C W CONTRACTING CO INC,NORCROSS,GWINNETT,GA,30071,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001307300017,110046300463,US BATTERY MANUFACTURING COMPANY,EVANS,COLUMBIA,GA,30809,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305100184,110006814402,PERFERRED MATERIALS,4140 OGEECHEE RD,SAVANNAH,GA,31402,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001318500005,110002102260,CARGILL FEED & NUTRITION VALDOSTA,VALDOSTA,LOWNDES,GA,31601,4,MIN,Minor Emissions,OPR,Operating,No Viol
040000001321140273,110002011420,PHIL COOK,GEORGIA,UNDETERMINED,GA,30650,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306300048,110064133192,FORT GILLEM,FOREST PARK,CLAYTON,GA,30297,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001315300015,110007086205,MATHIS-AKINS CONCRETE BLOCK CO INC,WARNER ROBINS,HOUSTON,GA,31093,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001311500017,110012621813,UNIVERSAL PLASTICS MANUFACTURING CO,ROME,FLOYD,GA,30161,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
040000001312146CFC,110007089710,O. HUDSON AIR & HEATING CONTRACTORS,ATLANTA,FULTON,GA,30389,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001331700008,110007356495,THORNTON WOOD PRODUCT,WASHINGTON,WILKES,GA,30673,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306700190,110022447690,LEEMAN ARCHITECTURAL WOODWORK, SW,POWDER SPRINGS,GA,30127,0,,SMI,Synthetic Minor Emissions,Operating,Operating
040000001305940200,110007044457,MERCEDES-BENZ,ATHENS,CLARKE,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001314700021,110007250009,HARTWELL ENERGY FACILITY,HARTWELL,HART,GA,30643,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001311900020,110001418966,SPAGS CABINET SHOP IN,ROYSTON,FRANKLIN,GA,30662,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001322300019,110000356560,ARMACELL,DALLAS,PAULDING,GA,30132,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001313500216,110001427206,HUSSMANN CORPORATION,SUWANEE,GWINNETT,GA,30024,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001305700064,110028258114,KINGWAY INCORPORATED,ACWORTH,CHEROKEE,GA,30102,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001300100032,110028005904,APPLING COUNTY PELLETS,BAXLEY,APPLING,GA,31513,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA000000130590112R,110016674302,FIRESTONE NATURAL RUBBER LATEX CO,OCEAN TERMINAL,GEORGIA,GA,31401,0,POF,MIN,Minor Emissions,Operating,Operating
GA0000001308900335,110030489736,READY MIX USA LLC,LITHONIA,DEKALB,GA,30058,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001310700027,110038104075,HUBER ENGINEERED WOODS,308 NEW HOPE CHURCH ROAD,SWAINSBORO,GA,30401,0,,MAJ,Major Emissions,CLS,Permanently Closed
GA0000001329500008,110010421374,WALKER CNTY CORRECTIO,ROCK SPRING,WALKER,GA,30739,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001321700028,110038673762,COLUMBUS CO,OXFORD,NEWTON,GA,30209,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001321500006,110038668732,COUCH CONSTRUCTION,FORTSON,MUSCOGEE,GA,31904,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308100049,110038641690,ARABI ELEVATOR CO,ARABI,CRISP,GA,31712,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308700013,110038641770,ENGELHARD ATTAPULGITE PLT,ATTAPULGUS,DECATUR,GA,31715,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001308900154,110001389220,DIVERSEY WYANDOTTE CORP,TUCKER,DEKALB,GA,30084,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001309700017,110038645197,AUSTELL CABINET CO,AUSTELL,DOUGLAS,GA,30001,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001315300065,110043432531,COCHRAN COACHWORKS,PERRY,HOUSTON,GA,31069,4,MIN,Minor Emissions,OPR,Operating,No Viol
0400000013003EPA01,110043682413,PIGGLY WIGGLY #278,GEORGIA,UNDETERMINED,GA,31539,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001313500314,110045945750,ROCKWELL COLLINS SCS,DULUTH,GWINNETT,GA,30096,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001315300072,110024555738,WALMART SUPER STORE #3750,WARNER ROBINS,HOUSTON,GA,31088,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001302100232,110064025665,KOHLS DISTRIBUTION CENTER,MACON,BIBB,GA,31206,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001323300055,110067158337,CUSTOM METAL FINISHING,ROCKMART,POLK,GA,30153,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001310500036,110064338523,GRIMES BROS GRANITE CO,ELBERTON,ELBERT,GA,30653,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001328500091,110040493249,DENNIS MITCHELL,HOGANSVILLE,TROUP,GA,30230,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001322500019,110064139515,ARROWHEAD FIBERGLASS INDUSTRIES INC,FORT VALLEY,PEACH,GA,31030,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001331300018,110038673361,CORONET CARPET INDUST,DALTON,WHITFIELD,GA,30720,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305100185,110000360378,ENGLEHARD CORP. MICRO,SAVANNAH,CHATHAM,GA,31404,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001331900015,110007088846,CULPEPPER WOOD PRODUC,IRWINTON,WILKINSON,GA,31042,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001313900105,110007396219,PINNACLE ELASTOMERIC,LULA,HALL,GA,30554,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306900002,110000360662,PILGRIM'S PRIDE CORPORATION (DOUGLAS),DOUGLAS,COFFEE,GA,31533,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001321500114,110009355376,KEMET ELECTRONICS COR,COLUMBUS,MUSCOGEE,GA,31904,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001319300013,110056968045,INTERNATIONAL PAPER - FLINT RIVER MILL,OGLETHORPE,MACON,GA,31068,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001318900006,110007355977,NATIONAL HOMES MANUFACTURING,THOMSON,MCDUFFIE,GA,30824,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001311300033,110013525168,AMCOR TOBACCO PACKAGING AMERICAS,445 DIVIDEND DR,PEACHTREE CITY,GA,30269,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001309100012,110010327841,SYLVAN HARDWOODS,US HWY 341,MCRAE,GA,31055,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001317500056,110001426047,COOK CABINET SHOP,DUBLIN,LAURENS,GA,31027,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001323300006,110001759990,DEAN STEEL BUILDINGS,CEDARTOWN,POLK,GA,30125,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305900004,110006835915,KAISER ESTECH GENERAL,ATHENS,CLARKE,GA,306052040,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001300300010,110064289880,FLEETWOOD HOMES #35-2,PEARSON,ATKINSON,GA,31642,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
040000001324540292,110001414835,ALERT MUFFLER & AUTO REPAIR,AUGUSTA,RICHMOND,GA,30909,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001325500042,110038104182,WOODLAND INDUSTRIES INC,GRIFFIN,SPALDING,GA,30223,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308900271,110009357668,C E ALLEN LITHO TRADE,DORAVILLE,DEKALB,GA,30360,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900012,110016723857,TROJAN BATTERY COMPANY,5174 MINOLA DRIVE,LITHONIA,GA,30058,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001302100003,110001418528,FARMERS FAVORITE FERTILIZER,MACON,BIBB,GA,31208,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001377700069,110007031327,ROSS CONSTRUCTION COMPANY INC,FITZGERALD,BEN HILL,GA,31750,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313700040,110000358345,FIELDALE FARMS CORP,CORNELIA,HABERSHAM,GA,30531,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001312900069,110001322373,SHAW INDUSTRIES GROUP INC PLT WF,CALHOUN,GORDON,GA,30701,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001331300024,110001760041,C & S BLOCK INC,DALTON,WHITFIELD,GA,30720,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308909970,110005677696,SCOTT VILLAGE CLEANERS,GEORGIA,UNDETERMINED,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001323300011,110000356481,GEO SPECIALTY CHEMICALS,701 WISSAHICKON AVE,CEDARTOWN,GA,30125,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001313900073,110000519369,FIELDALE FARMS CORP FURTHER PROCESSING,GAINESVILLE,HALL,GA,30503,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100700,110002449761,SUN CHEMICAL CORP PAC,EAST POINT,FULTON,GA,30344,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
040000001324540932,110007083306,FIRESTONE TIRE & SERVICE CENTER,AUGUSTA,RICHMOND,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
0400000013057EPA11,110012576373,CHEROKEE COUNTY TOYOTA,CANTON,CHEROKEE,GA,0,4,MIN,Minor Emissions,OPR,Operating,No Viol
0400000013165EPA02,110030489870,JARRARD CHEVROLET,MILLEN,JENKINS,GA,30442,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001325700004,110007356191,LI-MATECH INC,TOCCOA,STEPHENS,GA,30577,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306700022,110010557628,CARAUSTAR INDUSTRIES INC,AUSTELL,COBB,GA,301063227,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001331300017,110038673352,HAWTHORNE INDUSTRIES,DALTON,WHITFIELD,GA,30720,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001377700041,110038671194,N J WILBANKS CONTRACTORS,WOODSTOCK (HISTORICAL),CHARLTON,GA,30189,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313500244,110038646533,RICHLAND CREEK RD LFG,BUFORD,GWINNETT,GA,30518,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001301500084,110001419634,SHAW IND PLT 15,CARTERSVILLE,BARTOW,GA,30120,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313500136,110038645883,MCCRARY STONE SERVICE,LILBURN,GWINNETT,GA,30247,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306300007,110038657753,ROYAL CROWN CAN,FOREST PARK,CLAYTON,GA,30050,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001322100002,110038643064,JEFFERSON MILLS INC,CRAWFORD,OGLETHORPE,GA,30630,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001322900008,110038643162,SATILLA RURAL EMC-WAL,BLACKSHEAR,PIERCE,GA,31516,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306700060,110000355856,FLEXIBLE PRODUCTS CO,MARIETTA,COBB,GA,30060,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900129,110000357907,AMOCO OIL CO,DORAVILLE,DEKALB,GA,30350,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001330300034,110038672399,WASHINGTON COUNTY,SANDERSVILLE,WASHINGTON,GA,31082,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001311700075,110013539108,HAMBY'S GARAGE,5790 DAHLONEGA HWY.,CUMMING,GA,30028,0,,MIN,Minor Emissions,Operating,Operating
GA0000001377700138,110012576774,AUTO BODY SOLUTIONS,JONESBORO,CLAYTON,GA,30238,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306300142,110064024309,RSS SHINGLE RECYCLING PLANT,FOREST PARK,CLAYTON,GA,30297,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100938,110069429112,MERCEDES BENZ STADIUM,ATLANTA,FULTON,GA,30313,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001324500205,110070063471,BURTON BROTHERS GRINDING & MULCH,AUGUSTA,RICHMOND,GA,30909,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001312100061,110038644624,APAC GEORGIA INC MACD,ATLANTA,FULTON,GA,303315907,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001329900017,110000611865,CSX TRANSPORTATION INC,WAYCROSS,WARE,GA,31501,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001302100062,110009356552,PACTIV LLC,MACON,BIBB,GA,31216,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001325500065,110033134445,SUMIKA POLYMER COMPOUNDS AMERICA INC.,GRIFFIN,SPALDING,GA,30224,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001320500043,110001360474,SOWEGA POWER LLC,BACONTON,MITCHELL,GA,317166947,4,MAJ,Major Emissions,OPR,Operating,No Viol
GA0000001313500021,110064307361,FOSTER L B CO,NORCROSS,GWINNETT,GA,30362,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313900023,110038646677,PGI POLYMER GROUP,2100 ATLANTA HWY,GAINESVILLE,GA,30504,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001316100006,110038669599,AMOCO FABRICS CO HAZL,HAZELHURST,JEFF DAVIS,GA,31539,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312300003,110007909576,ELLIJAY LUMBER & WOOD PRESERVING CO,ELLIJAY,GILMER,GA,30540,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001303900004,110007355156,CLEAN EARTH OF GEORGIA,5815 HIGHWAY 17 NORTH,KINGSLAND,GA,31548,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001312100656,110001422336,SIEMENS WESTINGHOUSE,ATLANTA,FULTON,GA,303184319,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308100020,110000359790,HELENA INDUSTRIES,434 FENN RD,CORDELE,GA,31015,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001313900087,110001426261,HASKELL'S WOODWORKING,GAINESVILLE,HALL,GA,30501,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA00000013095DC002,110005684848,NANCY'S CLEANERS,ALBANY,DOUGHERTY,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001325500052,110005704247,TRISTAR BOATWORKS INC,GRIFFIN,SPALDING,GA,30223,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
